episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
2511,5,28.7171,35.2583,0.171,1917,5840,0.010,90,21.51,150000,12048.85,0,0
2512,5,17.5931,34.3823,0.205,1109,3456,0.010,75,21.50,150000,6413.00,0,0
2513,5,13.5955,33.5944,0.200,905,2888,0.010,70,21.49,150000,5544.71,0,0
2514,5,17.3480,33.0611,0.207,932,2942,0.010,70,21.48,150000,5327.40,0,0
2515,5,50.2642,33.9649,0.199,2557,7866,0.010,100,21.51,150000,13642.02,1,1
2516,5,15.1236,33.1547,0.156,861,2630,0.010,65,21.50,150000,5161.85,0,0
2517,5,58.9640,33.5202,0.183,2634,8024,0.010,100,21.53,150000,12412.64,1,1
2518,5,3.9355,32.9752,0.310,190,572,0.010,25,21.53,150000,899.57,0,0
2519,5,21.9529,33.2105,0.222,2104,6379,0.010,95,21.52,150000,9468.60,0,0
2520,5,6.3591,32.3460,0.227,484,1514,0.010,45,21.51,150000,2721.49,0,0
2521,5,52.4945,33.0865,0.187,2536,7818,0.010,100,21.54,150000,13914.48,1,1
2522,5,19.7365,33.0637,0.204,1129,3495,0.010,75,21.53,150000,6310.22,0,0
2523,5,30.5962,32.6874,0.200,2151,6605,0.010,95,21.52,150000,10478.36,0,0
2524,5,5.0668,31.6608,0.162,332,1031,0.010,35,21.51,150000,1485.34,0,0
2525,5,39.6923,31.3944,0.189,2463,7565,0.010,95,21.50,150000,13596.91,0,0
2526,5,47.5825,31.7099,0.180,2460,7652,0.010,100,21.54,150000,15431.12,1,1
2527,5,16.4237,31.7430,0.216,1152,3570,0.010,75,21.53,150000,6787.51,0,0
2528,5,12.9459,31.5863,0.182,975,3047,0.010,70,21.52,150000,6284.45,0,0
2529,5,59.3610,32.0532,0.165,2567,7882,0.010,100,21.55,150000,15326.02,1,1
2530,5,31.3514,32.3807,0.208,1861,5716,0.010,90,21.54,150000,11593.41,0,0
2531,5,3.8077,32.1062,0.216,191,575,0.010,25,21.53,150000,1335.48,0,0
2532,5,21.5039,31.2851,0.165,1146,3531,0.010,75,21.52,150000,7199.17,0,0
2533,5,14.3949,30.5774,0.231,954,2995,0.010,70,21.52,150000,5591.92,0,0
2534,5,53.5950,30.6558,0.201,2605,7965,0.010,100,21.55,150000,15814.39,1,1
2535,5,61.4039,30.8877,0.208,2497,7732,0.010,100,21.58,150000,14352.71,2,1
2536,5,19.5914,30.2499,0.232,1099,3431,0.010,75,21.57,150000,4808.65,0,0
2537,5,26.6454,30.4649,0.181,1796,5580,0.010,90,21.56,150000,7916.68,0,0
2538,5,42.0782,30.9555,0.183,2534,7810,0.010,100,21.59,150000,13834.00,1,1
2539,5,49.8084,30.9274,0.187,2507,7748,0.010,100,21.62,150000,13854.84,2,1
2540,5,56.0482,31.7608,0.185,2501,7738,0.010,100,21.65,150000,14968.00,3,1
2541,5,32.9018,31.7804,0.191,1770,5520,0.010,90,21.65,150000,10460.19,0,0
2542,5,11.5194,30.8418,0.222,610,1935,0.010,55,21.64,150000,3809.89,0,0
2543,5,11.4919,30.3991,0.154,615,1946,0.010,55,21.63,150000,3748.93,0,0
2544,5,10.2064,30.3141,0.204,472,1487,0.010,45,21.62,150000,3084.82,0,0
2545,5,53.3475,30.4403,0.210,2687,8148,0.010,100,21.65,150000,15666.78,1,1
2546,5,18.2902,30.7197,0.205,1164,3577,0.010,75,21.64,150000,4815.19,0,0
2547,5,15.4277,29.8680,0.185,802,2556,0.010,65,21.63,150000,3998.48,0,0
2548,5,50.4149,30.6111,0.183,2529,7797,0.010,100,21.66,150000,14184.85,1,1
2549,5,53.3253,30.4254,0.197,2529,7802,0.010,100,21.69,150000,11043.91,2,1
2550,5,8.8315,30.1130,0.140,480,1514,0.010,45,21.69,150000,2052.77,0,0
2551,5,43.9876,29.9633,0.182,2440,7599,0.010,100,21.72,150000,13296.27,1,1
2552,5,43.8535,30.5829,0.197,2516,7769,0.010,100,21.75,150000,14507.45,2,1
2553,5,55.4932,31.2466,0.191,2712,8202,0.010,100,21.78,150000,10976.74,3,1
2554,5,62.1163,31.2817,0.192,2619,7995,0.010,100,21.81,150000,15268.04,4,1
2555,5,7.1220,30.3251,0.185,369,1154,0.010,40,21.80,150000,1657.03,0,0
2556,5,54.4580,31.2298,0.169,2542,7829,0.010,100,21.83,150000,10809.40,1,1
2557,5,17.9116,31.3287,0.191,954,2992,0.010,70,21.82,150000,5413.21,0,0
2558,5,30.4589,30.9203,0.201,1555,4753,0.010,85,21.81,150000,6817.26,0,0
2559,5,21.0117,31.0061,0.184,1494,4489,0.010,80,21.81,150000,8353.49,0,0
2560,5,4.2245,30.0875,0.176,195,582,0.010,25,21.80,150000,1220.27,0,0
2561,5,4.2245,29.5976,0.198,195,582,0.010,25,21.79,150000,1179.89,0,0
2562,5,56.5914,30.3776,0.183,2532,7812,0.010,100,21.82,150000,14178.24,1,1
2563,5,12.1527,30.3488,0.214,1016,3118,0.010,70,21.81,150000,6244.27,0,0
2564,5,17.1849,30.3455,0.185,889,2839,0.010,70,21.80,150000,5278.78,0,0
2565,5,45.2754,30.2457,0.195,2606,7970,0.010,100,21.83,150000,10179.44,1,1
2566,5,18.6890,30.3170,0.183,905,2877,0.010,70,21.82,150000,3343.51,0,0
2567,5,31.8339,29.7744,0.198,1683,5211,0.010,90,21.82,150000,6966.21,0,0
2568,5,46.9850,30.6354,0.212,2431,7587,0.010,100,21.85,150000,13218.38,1,1
2569,5,17.0516,30.5374,0.187,1178,3630,0.010,75,21.84,150000,4863.18,0,0
2570,5,10.7545,30.6253,0.186,611,1938,0.010,55,21.83,150000,2580.40,0,0
2571,5,62.1574,30.8185,0.177,2527,7795,0.010,100,21.86,150000,9975.31,1,1
2572,5,14.9395,30.7226,0.205,956,2997,0.010,70,21.85,150000,5355.26,0,0
2573,5,17.0417,30.4515,0.243,1034,3293,0.010,75,21.84,150000,5886.66,0,0
2574,5,13.9230,30.6286,0.176,912,2908,0.010,70,21.83,150000,4924.67,0,0
2575,5,17.9090,30.1930,0.201,1160,3566,0.010,75,21.83,150000,6739.52,0,0
2576,5,15.0332,29.5420,0.145,753,2396,0.010,60,21.82,150000,4545.27,0,0
2577,5,24.3440,29.7004,0.166,2117,6534,0.010,95,21.81,150000,12077.26,0,0
2578,5,32.8804,30.0991,0.176,1753,5483,0.010,90,21.80,150000,8754.54,0,0
2579,5,24.5846,29.4036,0.192,1526,4691,0.010,85,21.79,150000,6730.17,0,0
2580,5,9.8289,28.9731,0.193,783,2465,0.010,60,21.78,150000,3535.91,0,0
2581,5,49.3705,29.8844,0.204,2459,7650,0.010,100,21.81,150000,14455.03,1,1
2582,5,60.5969,30.6662,0.185,2514,7770,0.010,100,21.84,150000,13634.26,2,1
2583,5,21.5469,30.8093,0.186,1164,3572,0.010,75,21.84,150000,4727.88,0,0
2584,5,27.0750,30.2789,0.197,2057,6419,0.010,95,21.83,150000,8765.16,0,0
2585,5,18.4575,29.4199,0.213,1124,3492,0.010,75,21.82,150000,4833.84,0,0
2586,5,15.6991,29.3421,0.180,966,3036,0.010,70,21.81,150000,4845.14,0,0
2587,5,51.4046,29.8373,0.194,2440,7610,0.010,100,21.84,150000,14181.66,1,1
2588,5,51.6052,30.0278,0.183,2546,7834,0.010,100,21.87,150000,13671.66,2,1
2589,5,13.4211,29.3001,0.189,752,2395,0.010,60,21.86,150000,4369.42,0,0
2590,5,11.4839,28.4088,0.229,757,2408,0.010,60,21.85,150000,4432.77,0,0
2591,5,11.8581,27.9879,0.189,1024,3141,0.010,70,21.84,150000,5249.97,0,0
2592,5,17.1241,28.1000,0.170,1153,3556,0.010,75,21.84,150000,5438.29,0,0
2593,5,17.8355,28.2269,0.173,854,2711,0.010,65,21.83,150000,4739.44,0,0
2594,5,49.3790,29.0103,0.173,2469,7666,0.010,100,21.86,150000,14888.21,1,1
2595,5,30.9724,28.5628,0.180,1974,6222,0.010,95,21.85,150000,8457.69,0,0
2596,5,27.7107,28.7512,0.207,1613,5179,0.010,90,21.84,150000,9868.19,0,0
2597,5,16.2441,28.7676,0.167,925,2926,0.010,70,21.83,150000,4116.36,0,0
2598,5,3.2892,27.8250,0.294,196,584,0.010,25,21.82,150000,927.40,0,0
2599,5,53.4144,27.8268,0.215,2475,7685,0.010,100,21.85,150000,12928.18,1,1
2600,5,61.0820,28.8718,0.186,2588,7926,0.010,100,21.88,150000,11108.60,2,1
2601,5,49.9921,28.9919,0.173,2402,7518,0.010,100,21.91,150000,12188.31,3,1
2602,5,17.6791,28.4684,0.211,968,3095,0.010,70,21.91,150000,5601.25,0,0
2603,5,3.4441,27.4275,0.292,401,1221,0.010,40,21.90,150000,2218.25,0,0
2604,5,52.0623,27.2264,0.169,2504,7744,0.010,100,21.93,150000,14423.07,1,1
2605,5,57.9839,28.2436,0.207,2549,7846,0.010,100,21.96,150000,10005.16,2,1
2606,5,17.1776,27.4980,0.203,757,2404,0.010,60,21.95,150000,4709.59,0,0
2607,5,61.7012,28.3738,0.190,2584,7918,0.010,100,21.98,150000,11981.25,1,1
2608,5,24.5547,28.2557,0.185,2065,6373,0.010,95,21.97,150000,12333.37,0,0
2609,5,52.5250,28.8860,0.190,2439,7598,0.010,100,22.00,150000,15855.88,1,1
2610,5,21.3801,29.2291,0.173,1506,4644,0.010,85,21.99,150000,8951.66,0,0
2611,5,54.4853,30.2343,0.181,2672,8108,0.010,100,22.02,150000,16414.28,1,1
2612,5,4.7179,29.1968,0.185,331,1029,0.010,35,22.01,150000,2142.08,0,0
2613,5,61.3614,30.1810,0.162,2537,7816,0.010,100,22.04,150000,15310.93,1,1
2614,5,53.5486,30.9083,0.192,2555,7854,0.010,100,22.07,150000,11967.02,2,1
2615,5,22.2901,30.4486,0.166,1298,4055,0.010,80,22.07,150000,7532.36,0,0
2616,5,62.2923,31.3206,0.184,2643,8047,0.010,100,22.09,150000,14141.88,1,1
2617,5,46.6813,31.6176,0.189,2546,7837,0.010,100,22.12,150000,13772.99,2,1
2618,5,18.9233,31.0564,0.248,1121,3484,0.010,75,22.12,150000,4883.07,0,0
2619,5,16.2893,31.0411,0.211,960,3013,0.010,70,22.11,150000,5400.51,0,0
2620,5,29.4936,31.4159,0.187,1790,5557,0.010,90,22.10,150000,10914.56,0,0
2621,5,18.1458,30.5357,0.261,902,2872,0.010,70,22.09,150000,5287.37,0,0
2622,5,19.7040,30.6310,0.222,1112,3459,0.010,75,22.08,150000,6251.74,0,0
2623,5,14.9694,30.5895,0.225,752,2395,0.010,60,22.07,150000,4208.89,0,0
2624,5,14.2536,30.5961,0.151,752,2395,0.010,60,22.07,150000,4966.97,0,0
2625,5,26.7415,30.7728,0.171,1879,5887,0.010,90,22.06,150000,11472.22,0,0
2626,5,32.0622,31.1134,0.194,1912,5955,0.010,90,22.05,150000,10950.02,0,0
2627,5,48.4167,31.5948,0.177,2439,7604,0.010,100,22.08,150000,11229.74,1,1
2628,5,18.1651,31.3005,0.164,940,2960,0.010,70,22.07,150000,4340.69,0,0
2629,5,5.0724,30.9103,0.201,331,1028,0.010,35,22.06,150000,1351.10,0,0
2630,5,17.8693,31.0711,0.197,952,2989,0.010,70,22.05,150000,4054.86,0,0
2631,5,14.7045,30.3777,0.172,752,2395,0.010,60,22.04,150000,3234.73,0,0
2632,5,63.3806,30.4334,0.181,2634,8024,0.010,100,22.07,150000,13046.22,1,1
2633,5,12.7473,30.2574,0.202,749,2385,0.010,60,22.07,150000,3278.71,0,0
2634,5,18.6301,30.0885,0.172,1117,3477,0.010,75,22.06,150000,5279.53,0,0
2635,5,45.1890,30.6232,0.189,2399,7518,0.010,100,22.09,150000,13587.69,1,1
2636,5,21.1289,30.7318,0.166,1479,4585,0.010,85,22.08,150000,8053.40,0,0
2637,5,53.6337,30.7763,0.220,2442,7608,0.010,100,22.11,150000,13893.42,1,1
2638,5,25.5028,30.2543,0.192,1919,5974,0.010,90,22.10,150000,8986.89,0,0
2639,5,17.3878,30.3336,0.220,800,2553,0.010,65,22.09,150000,3401.52,0,0
2640,5,55.4328,31.2126,0.185,2618,7994,0.010,100,22.12,150000,10683.67,1,1
2641,5,58.2990,32.1414,0.164,2575,7898,0.010,100,22.15,150000,13723.98,2,1
2642,5,17.6429,32.1518,0.194,1192,3662,0.010,75,22.14,150000,5141.82,0,0
2643,5,29.9355,32.3938,0.192,2110,6524,0.010,95,22.13,150000,7747.83,0,0
2644,5,60.6539,32.6193,0.175,2589,7931,0.010,100,22.16,150000,10665.61,1,1
2645,5,17.3632,32.3471,0.188,937,2951,0.010,70,22.16,150000,4790.36,0,0
2646,5,27.2379,32.3377,0.186,1951,6050,0.010,95,22.15,150000,10648.80,0,0
2647,5,23.0437,32.4737,0.185,1352,4135,0.010,80,22.14,150000,5845.84,0,0
2648,5,16.9454,32.7468,0.181,986,3083,0.010,70,22.13,150000,4090.26,0,0
2649,5,18.9592,32.0577,0.179,1104,3440,0.010,75,22.12,150000,6245.74,0,0
2650,5,45.4780,31.7456,0.197,2538,7818,0.010,100,22.15,150000,11760.74,1,1
2651,5,54.9070,31.8439,0.202,2530,7801,0.010,100,22.18,150000,13270.52,2,1
2652,5,15.9166,31.8086,0.226,927,2929,0.010,70,22.17,150000,4147.33,0,0
2653,5,29.9487,32.3387,0.148,1738,5452,0.010,90,22.16,150000,9354.22,0,0
2654,5,15.3053,31.6036,0.206,750,2390,0.010,60,22.16,150000,4234.21,0,0
2655,5,57.0563,31.5850,0.201,2472,7681,0.010,100,22.18,150000,14268.59,1,1
2656,5,17.9050,31.5996,0.211,1184,3619,0.010,75,22.18,150000,6328.21,0,0
2657,5,13.9436,30.6444,0.197,1154,3557,0.010,75,22.17,150000,6575.86,0,0
2658,5,19.8415,30.5502,0.178,896,2857,0.010,70,22.16,150000,5472.03,0,0
2659,5,34.6377,30.1924,0.190,1958,6055,0.010,95,22.15,150000,11807.02,0,0
2660,5,29.5295,30.3554,0.199,1667,5188,0.010,90,22.14,150000,10417.96,0,0
2661,5,48.8282,30.2423,0.185,2458,7647,0.010,100,22.17,150000,12078.76,1,1
2662,5,53.2152,31.2122,0.168,2434,7600,0.010,100,22.20,150000,14344.00,2,1
2663,5,25.1195,30.4874,0.171,1757,5491,0.010,90,22.19,150000,9714.95,0,0
2664,5,48.3553,30.3835,0.178,2522,7785,0.010,100,22.22,150000,11680.90,1,1
2665,5,31.6222,30.5702,0.207,1666,5144,0.010,85,22.21,150000,9276.20,0,0
2666,5,20.5024,29.7344,0.202,776,2447,0.010,60,22.21,150000,4330.41,0,0
2667,5,14.8370,29.0975,0.195,793,2525,0.010,65,22.20,150000,4702.89,0,0
2668,5,42.7310,29.5736,0.205,2540,7824,0.010,100,22.23,150000,14418.39,1,1
2669,5,58.6568,30.4210,0.166,2410,7535,0.010,100,22.26,150000,10604.29,2,1
2670,5,10.5384,30.0419,0.191,621,1960,0.010,55,22.25,150000,3384.94,0,0
2671,5,20.9342,30.0976,0.220,1376,4232,0.010,80,22.24,150000,8081.33,0,0
2672,5,45.6568,30.6167,0.177,2511,7762,0.010,100,22.27,150000,16012.38,1,1
2673,5,27.6609,30.8705,0.202,1840,5675,0.010,90,22.26,150000,9764.42,0,0
2674,5,61.9844,31.8251,0.177,2554,7847,0.010,100,22.29,150000,11193.03,1,1
2675,5,19.2386,31.6751,0.240,907,2881,0.010,70,22.28,150000,3943.13,0,0
2676,5,18.0032,31.3939,0.201,1378,4252,0.010,80,22.27,150000,5974.31,0,0
2677,5,13.8815,30.7032,0.193,763,2420,0.010,60,22.26,150000,3481.86,0,0
2678,5,60.3504,31.5469,0.189,2583,7916,0.010,100,22.29,150000,12065.18,1,1
2679,5,61.8061,32.6816,0.213,2511,7761,0.010,100,22.32,150000,15009.98,2,1
2680,5,62.7394,33.5790,0.208,2484,7702,0.010,100,22.35,150000,9201.70,3,1
2681,5,20.0562,33.6860,0.188,1552,4792,0.010,85,22.34,150000,6432.89,0,0
2682,5,22.3281,32.8650,0.192,1846,5688,0.010,90,22.33,150000,10098.75,0,0
2683,5,62.8966,33.8680,0.197,2502,7736,0.010,100,22.36,150000,12582.56,1,1
2684,5,27.8247,34.0518,0.205,2150,6637,0.010,95,22.35,150000,10331.81,0,0
2685,5,46.2094,34.0723,0.201,2524,7790,0.010,100,22.38,150000,14751.35,1,1
2686,5,19.3394,34.0365,0.161,902,2869,0.010,70,22.38,150000,3827.03,0,0
2687,5,8.1378,33.1265,0.176,492,1552,0.010,45,22.37,150000,2294.18,0,0
2688,5,59.4247,33.8050,0.187,2569,7894,0.010,100,22.40,150000,13352.46,1,1
2689,5,8.4958,33.6271,0.169,528,1669,0.010,50,22.39,150000,2505.39,0,0
2690,5,18.8806,32.8961,0.166,1122,3487,0.010,75,22.38,150000,5010.37,0,0
2691,5,3.3038,31.7962,0.185,524,1604,0.010,45,22.37,150000,1708.56,0,0
2692,5,52.0166,32.4837,0.206,2592,7941,0.010,100,22.40,150000,12912.00,1,1
2693,5,51.7626,32.9202,0.183,2484,7703,0.010,100,22.43,150000,14616.45,2,1
2694,5,37.2212,32.4516,0.190,1977,6107,0.010,95,22.42,150000,10907.38,0,0
2695,5,4.6706,32.1977,0.158,372,1158,0.010,40,22.41,150000,2291.07,0,0
2696,5,8.2755,31.8185,0.194,407,1246,0.010,40,22.40,150000,2628.08,0,0
2697,5,24.0725,31.8390,0.183,1644,5099,0.010,85,22.40,150000,10311.25,0,0
2698,5,18.0696,31.8615,0.181,1071,3368,0.010,75,22.39,150000,5888.00,0,0
2699,5,12.2219,31.7268,0.190,646,2053,0.010,55,22.38,150000,3592.37,0,0
2700,5,30.5726,31.4287,0.191,1809,5611,0.010,90,22.37,150000,10055.55,0,0
2701,5,16.3578,30.6577,0.190,1090,3412,0.010,75,22.36,150000,4582.84,0,0
2702,5,6.0867,30.4611,0.183,340,1059,0.010,35,22.35,150000,1513.85,0,0
2703,5,18.1170,30.2244,0.176,1129,3498,0.010,75,22.35,150000,4465.73,0,0
2704,5,44.4851,30.8080,0.184,2507,7751,0.010,100,22.37,150000,10757.64,1,1
2705,5,53.7452,30.7418,0.209,2541,7828,0.010,100,22.40,150000,12451.15,2,1
2706,5,47.5372,31.3345,0.189,2440,7614,0.010,100,22.43,150000,14570.59,3,1
2707,5,48.9763,32.0351,0.191,2527,7793,0.010,100,22.46,150000,12258.90,4,1
2708,5,13.2085,31.9025,0.194,755,2401,0.010,60,22.45,150000,3240.78,0,0
2709,5,49.2741,32.1952,0.168,2506,7753,0.010,100,22.48,150000,11810.41,1,1
2710,5,58.9766,32.7841,0.195,2551,7846,0.010,100,22.51,150000,14837.66,2,1
2711,5,10.0336,32.0082,0.173,979,3058,0.010,70,22.50,150000,4239.14,0,0
2712,5,54.3430,32.0308,0.172,2652,8063,0.010,100,22.53,150000,14378.70,1,1
2713,5,12.8364,31.7851,0.177,751,2392,0.010,60,22.52,150000,4643.86,0,0
2714,5,16.1354,31.1407,0.218,757,2405,0.010,60,22.51,150000,2898.16,0,0
2715,5,23.4451,30.9772,0.198,1422,4467,0.010,85,22.50,150000,6009.43,0,0
2716,5,15.4585,30.8763,0.213,947,2967,0.010,70,22.50,150000,5225.31,0,0
2717,5,27.6863,31.1333,0.218,1483,4595,0.010,85,22.49,150000,7961.90,0,0
2718,5,61.7833,31.5143,0.170,2699,8159,0.010,100,22.52,150000,14991.32,1,1
2719,5,35.9246,31.0597,0.162,2093,6487,0.010,95,22.51,150000,9233.48,0,0
2720,5,3.9355,30.9276,0.197,190,572,0.010,25,22.50,150000,904.82,0,0
2721,5,25.6243,31.0214,0.166,1791,5563,0.010,90,22.49,150000,7658.46,0,0
2722,5,55.5323,31.2190,0.189,2570,7891,0.010,100,22.52,150000,14537.52,1,1
2723,5,58.9202,31.8441,0.213,2637,8031,0.010,100,22.55,150000,13290.00,2,1
2724,5,62.5645,31.8557,0.216,2623,8008,0.010,100,22.58,150000,16503.13,3,1
2725,5,64.2780,32.7565,0.167,2576,7897,0.010,100,22.61,150000,16094.50,4,1
2726,5,14.7806,32.6921,0.183,956,2999,0.010,70,22.60,150000,5454.43,0,0
2727,5,12.4665,32.6638,0.158,1271,3816,0.010,75,22.59,150000,7173.54,0,0
2728,5,49.9043,32.4549,0.203,2450,7630,0.010,100,22.62,150000,14146.54,1,1
2729,5,27.1729,31.7622,0.190,1915,5840,0.010,90,22.61,150000,11666.11,0,0
2730,5,6.4794,30.6370,0.209,502,1397,0.010,40,22.60,150000,2378.81,0,0
2731,5,63.1525,31.4989,0.203,2536,7811,0.010,100,22.63,150000,13268.95,1,1
2732,5,17.1038,31.3944,0.224,1100,3436,0.010,75,22.62,150000,4779.58,0,0
2733,5,18.7253,30.5110,0.191,916,2906,0.010,70,22.61,150000,3995.54,0,0
2734,5,25.7921,30.4703,0.178,1579,4804,0.010,85,22.60,150000,6684.24,0,0
2735,5,57.8667,30.7035,0.175,2590,7933,0.010,100,22.63,150000,15257.09,1,1
2736,5,57.9103,31.4749,0.206,2553,7851,0.010,100,22.66,150000,12823.39,2,1
2737,5,27.6675,31.8655,0.192,2065,6452,0.010,95,22.65,150000,9343.24,0,0
2738,5,56.2826,31.8027,0.194,2567,7881,0.010,100,22.68,150000,15728.33,1,1
2739,5,13.3326,31.8994,0.220,941,2965,0.010,70,22.67,150000,4284.66,0,0
2740,5,8.9535,31.7009,0.182,477,1498,0.010,45,22.66,150000,2094.76,0,0
2741,5,23.3616,32.1020,0.220,1137,3510,0.010,75,22.66,150000,4940.52,0,0
2742,5,18.1901,31.4255,0.160,905,2877,0.010,70,22.65,150000,3981.38,0,0
2743,5,32.4621,31.0395,0.208,1914,5961,0.010,90,22.64,150000,10256.17,0,0
2744,5,18.2205,30.6595,0.185,1244,3754,0.010,75,22.63,150000,7722.57,0,0
2745,5,15.2613,30.8713,0.172,966,3023,0.010,70,22.62,150000,3678.61,0,0
2746,5,30.2955,31.3117,0.193,2154,6626,0.010,95,22.61,150000,11207.30,0,0
2747,5,27.6982,31.3842,0.170,1766,5510,0.010,90,22.61,150000,10871.67,0,0
2748,5,44.4300,31.9114,0.185,2464,7664,0.010,100,22.63,150000,10746.68,1,1
2749,5,44.1027,32.5490,0.184,2647,8061,0.010,100,22.66,150000,11396.50,2,1
2750,5,25.4127,32.4458,0.177,1522,4685,0.010,85,22.65,150000,6390.23,0,0
2751,5,17.1139,32.4609,0.198,953,2985,0.010,70,22.65,150000,4175.45,0,0
2752,5,67.5749,33.6907,0.182,2657,8076,0.010,100,22.67,150000,11653.63,1,1
2753,5,55.1773,34.4319,0.183,2589,7928,0.010,100,22.70,150000,15992.79,2,1
2754,5,53.4222,34.6106,0.177,2543,7832,0.010,100,22.73,150000,14450.01,3,1
2755,5,29.6731,34.1292,0.183,1931,6011,0.010,95,22.72,150000,11038.91,0,0
2756,5,58.5550,34.3496,0.193,2477,7684,0.010,100,22.75,150000,14055.58,1,1
2757,5,52.1583,34.4132,0.188,2564,7872,0.010,100,22.78,150000,11609.47,2,1
2758,5,56.7379,35.2838,0.176,2594,7938,0.010,100,22.81,150000,13547.26,3,1
2759,5,60.1697,35.5017,0.168,2503,7742,0.010,100,22.83,150000,14315.17,4,1
2760,5,40.1440,35.1251,0.187,2577,7841,0.010,95,22.83,150000,10304.05,0,0
2761,5,21.2066,35.3485,0.222,1095,3422,0.010,75,22.82,150000,4643.14,0,0
2762,5,32.1119,34.9039,0.175,2072,6449,0.010,95,22.81,150000,9018.76,0,0
2763,5,21.0338,35.0678,0.180,1160,3569,0.010,75,22.80,150000,5041.04,0,0
2764,5,60.2064,35.9493,0.214,2541,7828,0.010,100,22.83,150000,18174.68,1,1
2765,5,51.7946,36.5162,0.189,2524,7792,0.010,100,22.86,150000,14305.26,2,1
2766,5,57.2787,37.3527,0.176,2431,7587,0.010,100,22.89,150000,12300.84,3,1
2767,5,16.9866,37.1387,0.184,974,3043,0.010,70,22.88,150000,4290.49,0,0
2768,5,51.9945,36.9429,0.198,2714,8200,0.010,100,22.90,150000,11615.28,1,1
2769,5,57.3737,37.3719,0.183,2625,8011,0.010,100,22.93,150000,13220.81,2,1
2770,5,26.8853,37.8309,0.182,2103,6528,0.010,95,22.92,150000,11741.75,0,0
2771,5,32.0058,37.9585,0.183,1654,5119,0.010,85,22.92,150000,9230.66,0,0
2772,5,55.2409,37.9527,0.198,2434,7596,0.010,100,22.94,150000,12967.24,1,1
2773,5,67.8204,38.1307,0.171,2695,8153,0.010,100,22.97,150000,14094.18,2,1
2774,5,31.8306,37.5160,0.199,1971,6088,0.010,95,22.96,150000,9579.25,0,0
2775,5,9.2752,36.4159,0.146,612,1940,0.010,55,22.95,150000,3112.10,0,0
2776,5,51.4803,37.1499,0.182,2538,7823,0.010,100,22.98,150000,14772.23,1,1
2777,5,25.0634,37.4019,0.157,1869,5870,0.010,90,22.97,150000,7520.35,0,0
2778,5,23.9013,36.8818,0.174,1533,4706,0.010,85,22.97,150000,8263.40,0,0
2779,5,52.8828,37.3960,0.184,2665,8097,0.010,100,22.99,150000,16430.04,1,1
2780,5,22.8717,37.7238,0.182,1201,3658,0.010,75,22.99,150000,5199.88,0,0
2781,5,53.7331,37.5355,0.193,2580,7908,0.010,100,23.01,150000,14352.47,1,1
2782,5,21.2769,37.6189,0.199,1139,3526,0.010,75,23.01,150000,5010.03,0,0
2783,5,17.3691,37.5918,0.200,950,2989,0.010,70,23.00,150000,4898.73,0,0
2784,5,32.8271,37.7325,0.177,1943,6029,0.010,90,22.99,150000,8936.20,0,0
2785,5,29.3720,37.1626,0.198,2074,6441,0.010,95,22.98,150000,7996.93,0,0
2786,5,38.4174,36.7727,0.174,2171,6655,0.010,95,22.97,150000,9639.44,0,0
2787,5,56.6688,37.3528,0.189,2444,7618,0.010,100,23.00,150000,13604.38,1,1
2788,5,22.3417,36.6740,0.154,1139,3526,0.010,75,22.99,150000,5721.02,0,0
2789,5,61.5630,37.6386,0.181,2587,7928,0.010,100,23.02,150000,13951.44,1,1
2790,5,22.0737,37.9010,0.234,1134,3505,0.010,75,23.01,150000,4776.27,0,0
2791,5,65.7510,38.7488,0.183,2623,8002,0.010,100,23.04,150000,14949.75,1,1
2792,5,47.4666,39.3343,0.164,2768,8316,0.010,100,23.07,150000,14226.50,2,1
2793,5,63.3890,39.9528,0.201,2481,7699,0.010,100,23.09,150000,13924.88,3,1
2794,5,58.3970,40.7564,0.171,2559,7861,0.010,100,23.12,150000,14621.17,4,1
2795,5,16.4892,40.7809,0.207,967,3034,0.010,70,23.11,150000,5472.75,0,0
2796,5,48.8963,41.1529,0.197,2559,7861,0.010,100,23.14,150000,14817.89,1,1
2797,5,50.3606,41.6062,0.193,2486,7700,0.010,100,23.17,150000,14479.65,2,1
2798,5,16.6464,41.0505,0.212,1138,3523,0.010,75,23.16,150000,4661.36,0,0
2799,5,50.4444,41.1773,0.161,2447,7622,0.010,100,23.19,150000,10749.52,1,1
2800,5,22.6984,41.1231,0.172,1645,5148,0.010,90,23.18,150000,10377.05,0,0
2801,5,49.7817,41.7764,0.188,2523,7784,0.010,100,23.21,150000,11043.31,1,1
2802,5,4.7528,40.5200,0.236,247,758,0.010,30,23.20,150000,1141.27,0,0
2803,5,67.8523,40.7735,0.187,2656,8069,0.010,100,23.23,150000,14502.22,1,1
2804,5,15.2240,40.0095,0.201,756,2404,0.010,60,23.22,150000,4261.05,0,0
2805,5,65.0241,40.7165,0.177,2587,7926,0.010,100,23.24,150000,15360.75,1,1
2806,5,26.9854,40.0851,0.200,1525,4685,0.010,85,23.24,150000,8868.92,0,0
2807,5,15.5212,39.3524,0.199,756,2404,0.010,60,23.23,150000,4843.50,0,0
2808,5,35.1591,38.9208,0.184,2187,6685,0.010,95,23.22,150000,12997.92,0,0
