episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish
668,1,26.3883,16.1100,0.200,1532,4366,0.035,80,0.00,51815,6237.54,0,0
669,1,27.0861,16.2883,0.164,1487,4269,0.035,80,0.00,51964,6325.70,0,0
670,1,7.8407,15.9775,0.165,1470,4243,0.035,75,0.00,52111,5981.26,0,0
671,1,14.5498,15.9396,0.181,1512,4337,0.035,80,0.00,52263,6478.12,0,0
672,1,15.7505,15.9613,0.186,1319,3770,0.035,75,0.00,52395,5187.36,0,0
673,1,16.1257,16.2472,0.167,1633,4585,0.034,80,0.00,52559,6947.74,0,0
674,1,11.6699,16.1777,0.176,761,2123,0.034,55,0.00,52636,3261.46,0,0
675,1,22.1900,16.3195,0.167,1752,4839,0.034,80,0.00,52812,6772.68,0,0
676,1,18.8281,16.4969,0.179,1566,4461,0.034,80,0.00,52969,6225.24,0,0
677,1,17.1770,16.5896,0.169,1347,3834,0.034,75,0.00,53104,5508.58,0,0
678,1,5.4094,16.1469,0.205,315,841,0.034,30,0.00,53136,1354.14,0,0
679,1,22.1172,16.1393,0.174,1297,3572,0.033,70,0.00,53266,5508.77,0,0
680,1,28.3756,16.6052,0.182,3087,8906,0.033,95,0.00,53575,12120.11,0,0
681,1,3.9313,16.3358,0.187,482,1359,0.033,40,0.00,53624,1937.67,0,0
682,1,32.4566,16.8139,0.170,2636,7525,0.033,95,0.00,53888,10290.70,0,0
683,1,27.1496,17.1299,0.152,3285,9201,0.033,95,0.00,54217,13237.66,0,0
684,1,6.9219,17.1382,0.175,755,2099,0.033,55,0.00,54293,3077.25,0,0
685,1,22.5703,17.3614,0.179,1457,4206,0.032,75,0.00,54439,5898.66,0,0
686,1,17.3962,17.4043,0.186,1006,2943,0.032,65,0.00,54540,4137.42,0,0
687,1,2.5851,17.1698,0.205,340,899,0.032,30,0.00,54574,1427.23,0,0
688,1,24.5044,17.4051,0.164,1470,4240,0.032,75,0.00,54721,5708.32,0,0
689,1,16.8226,17.4079,0.169,1585,4480,0.032,80,0.00,54880,6285.03,0,0
690,1,16.4204,17.0392,0.158,1726,4795,0.032,80,0.00,55053,6810.97,0,0
691,1,10.7838,16.8319,0.169,881,2546,0.031,60,0.00,55142,3532.93,0,0
692,1,20.7448,16.9411,0.165,1439,4029,0.031,75,0.00,55286,5594.81,0,0
693,1,9.4153,16.4811,0.143,718,2192,0.031,60,0.00,55358,2901.25,0,0
694,1,19.3219,16.6012,0.166,1792,4930,0.031,80,0.00,55538,7547.94,0,0
695,1,17.9674,16.3972,0.171,1408,4100,0.031,75,0.00,55679,5364.11,0,0
696,1,52.4175,17.1247,0.178,3251,9362,0.031,100,0.14,56005,12713.84,1,1
697,1,20.7660,17.2085,0.165,1245,3603,0.031,70,0.14,56130,5248.70,0,0
698,1,20.8575,17.0102,0.153,1485,4264,0.030,80,0.14,56279,6304.40,0,0
699,1,11.3964,17.1269,0.180,1517,4342,0.030,80,0.14,56431,6624.42,0,0
700,1,14.4229,17.2270,0.189,1363,4018,0.030,75,0.14,56568,6007.44,0,0
701,1,5.6397,17.0154,0.179,335,916,0.030,30,0.14,56602,1497.72,0,0
702,1,20.7083,17.0412,0.154,1454,4195,0.030,75,0.14,56748,6123.06,0,0
703,1,5.1391,16.6499,0.207,566,1544,0.030,45,0.14,56805,2282.08,0,0
704,1,14.5997,16.6511,0.170,1679,4685,0.029,80,0.14,56973,6804.74,0,0
705,1,15.4539,16.7988,0.158,1004,2940,0.029,65,0.14,57074,4000.64,0,0
706,1,34.2572,17.1737,0.171,2636,7663,0.029,95,0.14,57338,10842.82,0,0
707,1,15.1120,17.0474,0.161,946,2812,0.029,65,0.14,57433,3992.32,0,0
708,1,11.7705,17.0148,0.160,1645,4621,0.029,80,0.14,57598,6792.51,0,0
709,1,32.9694,17.3907,0.157,2803,8020,0.029,95,0.14,57879,10215.86,0,0
710,1,27.4414,17.6845,0.150,2372,6961,0.029,95,0.14,58117,8630.07,0,0
711,1,34.5105,18.1328,0.166,3230,9206,0.028,95,0.14,58440,11899.79,0,0
712,1,25.9520,18.3495,0.161,1335,3810,0.028,75,0.14,58574,5052.86,0,0
713,1,52.3049,19.1827,0.167,3184,9218,0.028,100,0.28,58893,12614.83,1,1
714,1,19.4930,19.2562,0.173,1440,4170,0.028,75,0.28,59037,5226.12,0,0
715,1,15.7475,19.3176,0.175,1506,4310,0.028,80,0.28,59188,5578.52,0,0
716,1,56.3412,20.1558,0.173,3395,9670,0.028,100,0.42,59528,13147.37,1,1
717,1,18.4564,20.1651,0.182,2039,6106,0.028,90,0.42,59732,7877.92,0,0
718,1,22.9110,20.0956,0.165,1820,5374,0.027,85,0.42,59914,7225.03,0,0
719,1,15.3323,19.8605,0.163,1301,3863,0.027,75,0.42,60045,5146.75,0,0
720,1,10.8663,19.9210,0.169,475,1338,0.027,40,0.42,60093,1908.60,0,0
721,1,19.3782,20.0176,0.181,1510,4196,0.027,75,0.42,60244,5933.47,0,0
722,1,16.9773,20.0421,0.175,1363,3862,0.027,75,0.42,60381,5436.74,0,0
723,1,17.0334,20.0603,0.155,1376,3909,0.027,75,0.41,60519,5337.07,0,0
724,1,22.6397,20.2797,0.156,1379,3906,0.027,75,0.41,60657,5497.49,0,0
725,1,21.6016,20.2679,0.179,1539,4383,0.027,80,0.41,60811,6043.50,0,0
726,1,20.3528,20.2984,0.180,1238,3601,0.026,70,0.41,60935,4846.48,0,0
727,1,19.1681,20.3382,0.200,1207,3535,0.026,70,0.41,61056,4892.13,0,0
728,1,35.7262,20.9446,0.164,2781,7843,0.026,95,0.41,61335,10471.45,0,0
729,1,17.6497,20.8552,0.185,1288,3708,0.026,75,0.41,61464,4968.77,0,0
730,1,16.4636,20.6170,0.186,1099,3150,0.026,70,0.41,61574,4310.14,0,0
731,1,10.5517,20.7494,0.165,1438,4171,0.026,75,0.41,61718,5550.95,0,0
732,1,17.7853,20.4560,0.172,1345,3831,0.026,75,0.41,61853,5525.73,0,0
733,1,9.9682,20.1123,0.177,1265,3796,0.025,75,0.41,61980,5270.69,0,0
734,1,18.6166,20.3462,0.153,1298,3729,0.025,75,0.41,62110,5559.79,0,0
735,1,43.7336,20.7695,0.169,2888,8587,0.025,100,0.54,62399,12079.27,1,1
736,1,33.0040,21.0817,0.169,2679,7757,0.025,95,0.54,62667,10476.66,0,0
737,1,33.9044,21.7080,0.162,2189,6428,0.025,90,0.54,62886,8811.45,0,0
738,1,61.8760,22.4555,0.165,3121,9083,0.025,100,0.68,63199,12888.52,1,1
739,1,17.1139,22.4613,0.172,1390,4069,0.025,75,0.68,63338,5931.61,0,0
740,1,22.4749,22.5824,0.152,1538,4387,0.025,80,0.68,63492,6125.01,0,0
741,1,7.3291,22.5133,0.212,359,990,0.024,35,0.67,63528,1522.29,0,0
742,1,16.2066,22.4225,0.212,1312,3756,0.024,75,0.67,63660,5316.17,0,0
743,1,13.6408,22.5070,0.142,811,2411,0.024,60,0.67,63742,3138.43,0,0
744,1,18.5074,22.4907,0.172,1497,4299,0.024,80,0.67,63892,5795.04,0,0
745,1,22.2997,22.5774,0.180,1404,3961,0.024,75,0.67,64033,5957.65,0,0
746,1,19.0388,21.9098,0.164,1374,3898,0.024,75,0.67,64171,5887.86,0,0
747,1,15.7796,21.8101,0.165,1163,3440,0.024,70,0.67,64288,4895.29,0,0
748,1,26.3488,21.9199,0.190,1666,4654,0.024,80,0.67,64455,6703.66,0,0
749,1,13.2635,21.9573,0.160,1130,3363,0.024,70,0.67,64568,4376.48,0,0
750,1,34.7728,22.3643,0.142,2727,7847,0.023,95,0.67,64841,10746.34,0,0
751,1,15.1391,22.5542,0.160,1256,3637,0.023,75,0.67,64967,5043.76,0,0
752,1,19.7545,22.5352,0.145,1348,3978,0.023,75,0.66,65102,5035.30,0,0
753,1,15.6369,22.7451,0.141,928,2774,0.023,65,0.66,65195,3454.86,0,0
754,1,9.1280,22.6357,0.175,1420,4127,0.023,75,0.66,65337,5502.59,0,0
755,1,59.3605,23.5138,0.173,3135,9117,0.023,100,0.79,65651,12708.45,1,1
756,1,42.8107,23.6849,0.174,3160,9168,0.023,100,0.93,65967,12614.33,2,1
757,1,36.0400,24.1034,0.195,2563,7381,0.023,95,0.92,66224,10527.12,0,0
758,1,19.1712,24.2515,0.198,1394,4066,0.022,75,0.92,66364,5656.60,0,0
759,1,20.8163,24.0084,0.174,1399,4078,0.022,75,0.92,66504,5532.92,0,0
760,1,14.0720,23.7410,0.148,816,2426,0.022,60,0.92,66586,3142.85,0,0
761,1,13.0552,23.3119,0.163,1216,3575,0.022,75,0.92,66708,4838.96,0,0
762,1,14.8601,23.0901,0.161,971,2868,0.022,65,0.92,66806,4309.80,0,0
763,1,60.0045,23.2441,0.184,3297,9455,0.022,100,1.05,67136,13664.27,1,1
764,1,14.8127,23.1505,0.159,1562,4439,0.022,80,1.05,67293,6151.41,0,0
765,1,19.4379,23.2243,0.181,1156,3266,0.022,70,1.05,67409,4833.72,0,0
766,1,6.6817,22.2311,0.148,376,982,0.022,35,1.04,67447,1648.33,0,0
767,1,37.7642,22.6172,0.161,2624,7627,0.022,95,1.04,67710,10232.59,0,0
768,1,14.4009,22.4470,0.200,963,2853,0.021,65,1.04,67807,3492.76,0,0
769,1,13.8884,22.4181,0.177,1346,3959,0.021,75,1.04,67942,5001.20,0,0
770,1,12.0659,22.4421,0.177,1271,3810,0.021,75,1.04,68070,5240.84,0,0
771,1,24.3403,22.5414,0.156,2511,7139,0.021,90,1.04,68322,10144.61,0,0
772,1,19.9821,22.6015,0.157,1449,4192,0.021,75,1.04,68467,5452.41,0,0
773,1,26.2966,22.7867,0.166,2519,7406,0.021,95,1.03,68719,10035.84,0,0
774,1,17.7162,22.6883,0.134,960,2843,0.021,65,1.03,68815,3939.98,0,0
775,1,11.4090,22.4844,0.153,955,2833,0.021,65,1.03,68911,3923.07,0,0
776,1,10.7929,22.2932,0.176,1230,3591,0.021,75,1.03,69034,4860.56,0,0
777,1,22.1878,22.3536,0.166,1481,4265,0.020,75,1.03,69183,5981.34,0,0
778,1,18.9038,22.0172,0.167,930,2778,0.020,65,1.03,69276,3746.49,0,0
779,1,15.9938,21.9840,0.168,1110,3327,0.020,70,1.03,69387,4323.14,0,0
780,1,19.2746,22.0403,0.165,1383,4046,0.020,75,1.03,69526,5515.24,0,0
781,1,3.7550,21.9043,0.183,335,914,0.020,30,1.02,69560,1417.32,0,0
782,1,13.8668,21.8260,0.177,975,2877,0.020,65,1.02,69658,3573.91,0,0
783,1,6.1703,21.7500,0.181,347,940,0.020,30,1.02,69693,1402.71,0,0
784,1,35.9779,22.0972,0.159,2816,8041,0.020,95,1.02,69975,10381.45,0,0
785,1,49.9400,22.2214,0.176,2864,8533,0.020,100,1.15,70262,11140.54,1,1
786,1,15.3740,21.8688,0.174,1375,4028,0.020,75,1.15,70400,5364.32,0,0
787,1,17.5358,21.5414,0.171,1201,3372,0.019,70,1.14,70521,4891.52,0,0
788,1,21.1959,20.7278,0.169,1948,5637,0.019,85,1.14,70716,7809.07,0,0
789,1,12.8715,20.6429,0.171,1412,4126,0.019,75,1.14,70858,5415.34,0,0
790,1,15.8367,20.5102,0.143,909,2734,0.019,65,1.14,70949,3296.05,0,0
791,1,44.4027,21.2516,0.163,2746,8269,0.019,100,1.26,71224,9782.34,1,1
792,1,17.4510,21.2765,0.172,972,2870,0.019,65,1.26,71322,3900.83,0,0
793,1,20.7471,21.4187,0.160,1513,4329,0.019,80,1.26,71474,5982.66,0,0
794,1,31.3608,21.6757,0.156,2807,8029,0.019,95,1.26,71755,11674.12,0,0
795,1,20.7333,21.6444,0.196,1223,3699,0.019,75,1.26,71878,4899.52,0,0
796,1,29.9519,21.8627,0.166,2412,6916,0.019,90,1.26,72120,9825.87,0,0
797,1,33.6015,22.2191,0.163,2629,7639,0.019,95,1.25,72383,10308.36,0,0
798,1,22.0151,22.1324,0.168,1479,4250,0.018,80,1.25,72531,5280.13,0,0
799,1,18.3664,22.2345,0.179,1034,3001,0.018,65,1.25,72635,3717.67,0,0
800,1,12.5636,21.7903,0.166,938,2800,0.018,65,1.25,72729,3678.41,0,0
801,1,15.0802,21.7891,0.154,1475,4241,0.018,75,1.25,72877,5837.77,0,0
802,1,20.1682,21.7974,0.175,1037,3009,0.018,65,1.25,72981,4259.21,0,0
803,1,14.4676,21.7740,0.160,1177,3472,0.018,70,1.25,73099,4932.16,0,0
804,1,18.1721,21.9549,0.169,1455,4202,0.018,75,1.24,73245,5643.76,0,0
805,1,15.9610,21.0869,0.180,1149,3406,0.018,70,1.24,73360,4294.28,0,0
806,1,17.3341,20.5774,0.200,1391,4069,0.018,75,1.24,73500,5102.61,0,0
807,1,19.5500,20.2476,0.163,1612,4560,0.018,80,1.24,73662,6638.04,0,0
808,1,17.5258,20.2147,0.197,1165,3291,0.018,70,1.24,73779,4581.30,0,0
809,1,17.2400,20.1431,0.220,1195,3350,0.017,70,1.24,73899,4573.00,0,0
810,1,13.1008,20.1237,0.198,1458,4211,0.017,75,1.23,74045,5143.43,0,0
811,1,18.8316,20.2392,0.182,1306,3745,0.017,75,1.23,74176,4541.44,0,0
812,1,21.3050,20.3681,0.176,1864,5249,0.017,85,1.23,74363,7242.99,0,0
813,1,12.6199,19.4204,0.184,1436,4160,0.017,75,1.23,74507,5671.31,0,0
814,1,57.1024,20.2662,0.175,3230,9322,0.017,100,1.35,74830,12727.21,1,1
815,1,28.6955,20.4514,0.155,2208,6469,0.017,90,1.35,75051,8327.85,0,0
816,1,15.8864,20.6355,0.148,1194,3502,0.017,70,1.35,75171,4755.26,0,0
817,1,7.3676,20.0276,0.145,335,1037,0.017,35,1.35,75205,1376.05,0,0
818,1,29.0586,20.3207,0.174,2525,7415,0.017,95,1.34,75458,9400.59,0,0
819,1,15.8964,20.3609,0.159,884,2679,0.017,65,1.34,75547,3179.26,0,0
820,1,20.8595,20.5367,0.173,1008,2948,0.016,65,1.34,75648,3442.75,0,0
821,1,60.3562,21.2571,0.158,3086,9008,0.016,100,1.46,75957,11855.42,1,1
822,1,21.5290,21.2880,0.182,2237,6665,0.016,95,1.46,76181,8607.81,0,0
823,1,14.3975,21.0500,0.175,942,2979,0.016,70,1.46,76276,3550.73,0,0
824,1,15.7205,21.0101,0.157,1105,3310,0.016,70,1.46,76387,4419.11,0,0
825,1,14.7425,21.0768,0.195,1374,4026,0.016,75,1.45,76525,5253.82,0,0
826,1,16.7993,21.1969,0.140,1140,3391,0.016,70,1.45,76639,4443.06,0,0
827,1,23.8650,21.2304,0.165,1326,3792,0.016,75,1.45,76772,5262.22,0,0
828,1,11.7328,21.0870,0.151,1340,3956,0.016,75,1.45,76906,5289.66,0,0
829,1,28.6284,21.3397,0.160,2595,7568,0.016,95,1.45,77166,10328.27,0,0
830,1,55.2379,22.0590,0.173,3118,9082,0.016,100,1.57,77478,11463.90,1,1
831,1,50.9234,23.0024,0.153,2750,8281,0.016,100,1.68,77753,10758.12,2,1
832,1,25.8403,23.2418,0.178,2025,6072,0.016,90,1.68,77956,7443.37,0,0
833,1,18.2785,23.4840,0.158,1413,4123,0.015,75,1.68,78098,5107.53,0,0
834,1,15.4953,23.0743,0.204,965,2739,0.015,65,1.68,78195,3535.60,0,0
835,1,53.0607,23.1368,0.181,3053,8929,0.015,100,1.80,78501,10810.60,1,1
836,1,16.6690,23.1627,0.161,1063,3225,0.015,70,1.79,78608,3688.35,0,0
837,1,22.3596,23.2591,0.182,1236,3727,0.015,75,1.79,78732,4494.75,0,0
838,1,31.6755,23.4687,0.158,2563,7499,0.015,95,1.79,78989,10144.38,0,0
839,1,26.3115,23.7375,0.178,2717,7837,0.015,95,1.79,79261,10763.27,0,0
840,1,16.7684,23.7562,0.165,1191,3498,0.015,70,1.79,79381,4670.85,0,0
841,1,46.2747,23.7936,0.152,2760,8301,0.015,100,1.90,79657,11326.49,1,1
842,1,29.8660,24.0419,0.192,2100,6239,0.015,90,1.90,79867,8460.12,0,0
843,1,17.6487,23.9799,0.177,904,2723,0.015,65,1.90,79958,3321.94,0,0
844,1,31.4714,23.9821,0.173,2138,6318,0.015,90,1.90,80172,7815.28,0,0
845,1,8.8426,23.7443,0.155,1268,3811,0.015,75,1.89,80299,5043.47,0,0
846,1,15.9977,23.4652,0.147,1121,3476,0.014,75,1.89,80412,4071.01,0,0
847,1,38.7192,23.5676,0.167,2768,8319,0.014,100,2.01,80689,9965.91,1,1
848,1,18.4807,23.4969,0.154,1373,4028,0.014,75,2.00,80827,4819.76,0,0
849,1,50.7268,24.1441,0.182,2820,8438,0.014,100,2.12,81109,10587.56,1,1
850,1,19.3558,24.2800,0.155,1267,3791,0.014,75,2.12,81236,5002.15,0,0
851,1,27.2181,24.5227,0.156,1735,5448,0.014,90,2.12,81410,7066.59,0,0
852,1,26.3729,24.6468,0.167,1926,5864,0.014,90,2.11,81603,7823.24,0,0
853,1,18.5560,24.7286,0.139,1184,3618,0.014,75,2.11,81722,4855.25,0,0
854,1,17.5613,24.7164,0.167,953,2829,0.014,65,2.11,81818,3677.60,0,0
855,1,20.4799,24.8067,0.192,861,2628,0.014,65,2.11,81905,3542.09,0,0
856,1,51.5894,25.4918,0.163,2690,8153,0.014,100,2.22,82174,10638.78,1,1
857,1,19.8934,25.4987,0.170,1400,4089,0.014,75,2.22,82314,5293.31,0,0
858,1,25.9794,25.6678,0.181,2261,6859,0.014,95,2.21,82541,8663.17,0,0
859,1,13.3949,25.5909,0.184,1222,3573,0.014,70,2.21,82664,4640.50,0,0
860,1,17.3250,25.6754,0.162,1008,2947,0.013,65,2.21,82765,3639.53,0,0
861,1,22.8268,25.7553,0.156,2368,7083,0.013,95,2.21,83002,9375.10,0,0
862,1,21.0449,25.7501,0.155,962,2846,0.013,65,2.20,83099,4051.29,0,0
863,1,4.3123,25.5839,0.211,283,833,0.013,30,2.20,83128,1182.54,0,0
864,1,17.2245,24.7864,0.169,1301,3773,0.013,75,2.20,83259,5070.35,0,0
865,1,18.8715,24.5899,0.167,1419,4123,0.013,75,2.20,83401,5181.07,0,0
866,1,20.0209,24.6726,0.156,990,2908,0.013,65,2.19,83500,3622.16,0,0
867,1,31.1570,25.1484,0.178,2403,7014,0.013,95,2.19,83741,8623.47,0,0
868,1,56.4989,25.6972,0.174,2892,8590,0.013,100,2.30,84031,10439.65,1,1
869,1,13.6875,25.6530,0.173,1199,3529,0.013,70,2.30,84151,4572.58,0,0
870,1,19.3665,25.6231,0.189,907,2729,0.013,65,2.30,84242,3661.22,0,0
871,1,20.0916,24.8178,0.183,908,2731,0.013,65,2.30,84333,3694.08,0,0
872,1,27.1731,24.9307,0.183,2272,6880,0.013,95,2.29,84561,8869.16,0,0
873,1,13.4813,24.9124,0.178,1497,4291,0.013,80,2.29,84711,5964.78,0,0
874,1,19.0281,24.9785,0.157,962,2848,0.013,65,2.29,84808,3849.78,0,0
875,1,56.2120,25.8079,0.171,2841,8480,0.013,100,2.40,85093,11292.85,1,1
876,1,25.4712,25.9814,0.164,2614,7620,0.012,95,2.40,85355,9909.20,0,0
877,1,17.5008,25.8541,0.171,1563,4774,0.012,85,2.39,85512,5900.18,0,0
878,1,21.5852,26.0511,0.154,1354,3987,0.012,75,2.39,85648,5071.57,0,0
879,1,59.8748,26.6761,0.179,2959,8732,0.012,100,2.50,85944,10563.49,1,1
880,1,15.8997,25.8893,0.176,851,2610,0.012,65,2.50,86030,3427.50,0,0
881,1,10.1227,25.0733,0.174,1198,3652,0.012,75,2.50,86150,4528.62,0,0
882,1,19.9427,24.9553,0.178,1455,4212,0.012,75,2.49,86296,5625.20,0,0
883,1,20.8642,25.0070,0.156,1762,5358,0.012,90,2.49,86473,6588.54,0,0
884,1,45.1612,25.6004,0.171,2598,7942,0.012,100,2.60,86733,10184.69,1,1
885,1,5.7693,24.6545,0.186,335,1037,0.012,35,2.60,86767,1312.10,0,0
886,1,29.9165,24.9195,0.158,2419,7193,0.012,95,2.60,87009,9391.01,0,0
887,1,14.8741,24.7698,0.187,780,2455,0.012,60,2.59,87087,3041.44,0,0
888,1,21.4694,24.5656,0.189,1707,4924,0.012,80,2.59,87258,6530.60,0,0
889,1,49.4311,25.0280,0.172,2731,8241,0.012,100,2.70,87532,11466.14,1,1
890,1,8.3007,24.8587,0.175,434,1250,0.012,40,2.70,87576,1746.94,0,0
891,1,37.5904,24.6850,0.174,2875,8549,0.012,100,2.81,87864,11721.44,1,1
892,1,24.0362,24.5684,0.164,2096,6360,0.011,95,2.80,88074,7458.05,0,0
893,1,33.1355,24.8781,0.171,2677,7982,0.011,95,2.80,88342,9647.70,0,0
894,1,13.2099,24.5129,0.134,1223,3697,0.011,75,2.80,88465,4647.02,0,0
895,1,14.9761,24.6356,0.157,1026,3138,0.011,70,2.79,88568,4131.90,0,0
896,1,15.7714,24.6311,0.193,1080,3259,0.011,70,2.79,88676,4333.93,0,0
897,1,13.1074,24.1188,0.165,627,1822,0.011,50,2.79,88739,2604.36,0,0
898,1,16.2316,24.0738,0.176,957,2836,0.011,65,2.78,88835,3913.94,0,0
899,1,19.4337,23.4480,0.165,1342,3959,0.011,75,2.78,88970,5512.03,0,0
900,1,32.7749,23.7164,0.171,2156,6497,0.011,95,2.78,89186,9052.20,0,0
901,1,3.7912,23.2478,0.182,200,594,0.011,25,2.77,89206,987.47,0,0
902,1,6.6592,22.8535,0.120,337,1041,0.011,35,2.77,89240,1495.91,0,0
903,1,27.1089,23.0246,0.165,2175,6533,0.011,95,2.77,89458,8752.08,0,0
904,1,19.8332,23.0700,0.163,1304,3880,0.011,75,2.77,89589,5318.30,0,0
905,1,27.7605,23.2156,0.182,1927,5861,0.011,90,2.76,89782,7436.27,0,0
906,1,13.4179,22.4522,0.161,2233,6793,0.011,95,2.76,90006,8183.54,0,0
907,1,13.1275,22.3169,0.164,1092,3420,0.011,75,2.76,90116,4458.70,0,0
908,1,10.7829,22.0130,0.196,1349,3980,0.011,75,2.75,90251,5372.01,0,0
909,1,6.9305,21.8837,0.165,375,1018,0.011,35,2.75,90289,1619.13,0,0
910,1,13.1869,21.8009,0.155,636,1993,0.010,55,2.75,90353,2538.11,0,0
911,1,49.5980,22.3363,0.162,2579,7914,0.010,100,2.85,90611,10188.21,1,1
912,1,56.2683,23.0408,0.193,2699,8174,0.010,100,2.96,90881,11115.58,2,1
913,1,30.2067,23.5587,0.196,1843,5692,0.010,90,2.96,91066,7784.77,0,0
914,1,55.7536,24.3293,0.178,2643,8052,0.010,100,3.06,91331,10599.00,1,1
915,1,17.4023,24.2999,0.159,1040,3176,0.010,70,3.06,91435,4295.74,0,0
916,1,18.2100,24.2637,0.210,1317,3904,0.010,75,3.06,91567,5442.24,0,0
917,1,19.0681,24.0219,0.212,1258,3738,0.010,75,3.05,91693,5177.92,0,0
918,1,48.6109,23.8641,0.185,2838,8474,0.010,100,3.16,91977,10861.29,1,1
919,1,24.7780,24.0860,0.197,2160,6645,0.010,95,3.16,92193,8933.66,0,0
920,1,7.3027,23.8447,0.151,334,1034,0.010,35,3.15,92227,1302.36,0,0
921,1,16.8584,23.7800,0.182,875,2659,0.010,65,3.15,92315,3621.01,0,0
922,1,31.4466,23.8655,0.196,2361,7061,0.010,95,3.15,92552,9670.25,0,0
923,1,20.9350,24.0146,0.176,934,2784,0.010,65,3.14,92646,3675.35,0,0
924,1,15.9512,23.9530,0.157,789,2476,0.010,60,3.14,92725,3240.59,0,0
925,1,25.2286,23.3334,0.182,1982,5976,0.010,90,3.14,92924,8247.53,0,0
926,1,14.1292,23.1065,0.183,1228,3710,0.010,75,3.13,93047,4764.32,0,0
927,1,8.0494,22.9175,0.152,364,1099,0.010,35,3.13,93084,1508.84,0,0
928,1,17.1452,22.8287,0.195,1185,3490,0.010,70,3.12,93203,4912.57,0,0
929,1,20.4580,22.0403,0.187,1368,4026,0.010,75,3.12,93340,5077.77,0,0
930,1,6.1048,21.8444,0.170,334,1034,0.010,35,3.12,93374,1231.44,0,0
931,1,13.0800,21.9036,0.186,829,2610,0.010,65,3.11,93457,2948.29,0,0
932,1,14.1319,21.7874,0.192,802,2501,0.010,65,3.11,93538,2891.29,0,0
933,1,19.1439,21.7530,0.175,1397,4077,0.010,75,3.11,93678,5158.17,0,0
934,1,25.2216,21.3542,0.175,1872,5745,0.010,90,3.10,93866,7582.76,0,0
935,1,15.9555,21.5579,0.151,928,2773,0.010,65,3.10,93959,3703.92,0,0
936,1,31.1554,21.5827,0.217,1987,5989,0.010,90,3.10,94158,8024.01,0,0
937,1,35.2688,21.9906,0.160,2470,7544,0.010,95,3.09,94405,9917.29,0,0
938,1,14.3183,21.8476,0.152,788,2473,0.010,60,3.09,94484,2845.97,0,0
939,1,12.9157,21.1172,0.188,1163,3585,0.010,75,3.09,94601,4522.46,0,0
940,1,13.0645,21.2125,0.158,1120,3477,0.010,75,3.09,94713,4534.12,0,0
941,1,15.2876,20.7665,0.201,827,2557,0.010,65,3.08,94796,3377.77,0,0
942,1,21.2451,20.7106,0.176,1470,4436,0.010,80,3.08,94943,5811.55,0,0
943,1,28.2636,20.6132,0.190,2386,7119,0.010,95,3.08,95182,9748.53,0,0
944,1,14.9687,20.6484,0.188,1178,3611,0.010,75,3.07,95300,4658.63,0,0
945,1,23.3207,20.8153,0.178,2281,6900,0.010,95,3.07,95529,9228.39,0,0
946,1,12.4743,20.7493,0.172,1277,3829,0.010,75,3.07,95657,4967.11,0,0
947,1,16.3263,20.8137,0.142,1025,3142,0.010,70,3.06,95760,4074.95,0,0
948,1,51.4788,21.5187,0.173,2558,7864,0.010,100,3.16,96016,10316.33,1,1
949,1,52.6432,22.1828,0.167,2597,7953,0.010,100,3.27,96276,9285.52,2,1
950,1,43.7845,22.4030,0.194,2638,8039,0.010,100,3.37,96540,9823.23,3,1
951,1,24.9055,22.8253,0.200,1615,4889,0.010,85,3.36,96702,7047.45,0,0
952,1,24.6100,23.1843,0.158,2341,7027,0.010,95,3.36,96937,8740.46,0,0
953,1,17.2744,22.9876,0.167,843,2591,0.010,65,3.36,97022,3058.03,0,0
954,1,30.0283,23.1916,0.216,1903,5809,0.010,90,3.35,97213,7581.73,0,0
955,1,4.4913,22.7262,0.123,208,610,0.010,25,3.35,97234,1011.94,0,0
956,1,42.9664,23.3171,0.192,2612,7989,0.010,100,3.45,97496,10756.81,1,1
957,1,28.0517,23.6156,0.165,1969,5955,0.010,90,3.45,97693,7900.89,0,0
958,1,13.9963,23.6799,0.176,1170,3587,0.010,75,3.44,97810,4638.98,0,0
959,1,15.0075,23.8414,0.223,930,2932,0.010,70,3.44,97903,3783.50,0,0
960,1,3.6887,23.6515,0.175,211,618,0.010,25,3.44,97925,965.23,0,0
961,1,15.3158,22.9658,0.186,795,2488,0.010,65,3.43,98005,3286.20,0,0
962,1,17.3709,22.1879,0.163,1198,3656,0.010,75,3.43,98125,4733.56,0,0
963,1,14.6962,21.8777,0.178,805,2509,0.010,65,3.43,98206,3358.52,0,0
964,1,28.8499,21.3396,0.164,1863,5724,0.010,90,3.42,98393,7809.70,0,0
965,1,15.6004,21.3036,0.174,1363,4205,0.010,80,3.42,98530,4959.23,0,0
966,1,15.6443,21.2522,0.187,991,3069,0.010,70,3.42,98630,3733.47,0,0
967,1,32.0995,21.5129,0.194,1767,5399,0.010,90,3.41,98807,6209.12,0,0
968,1,26.1669,21.0640,0.199,1877,5758,0.010,90,3.41,98995,7191.42,0,0
969,1,20.0766,20.9700,0.195,1204,3658,0.010,75,3.41,99116,4763.59,0,0
970,1,28.5787,21.3955,0.173,2301,6939,0.010,95,3.40,99347,8657.62,0,0
971,1,26.4810,21.5879,0.175,2109,6523,0.010,95,3.40,99558,8442.82,0,0
